391 808 817 817 817 817 384 817 384 391 817 808 391 817 817 817 808 817 391 2917 2917 2917 3035 378 808 817 817 817 817 817 817 817 6312 2096 808 817 391 1903 2096 808 808 391 391 2917 2917 2917 2917 817
674 674 674 674 674 674 674 674 674 674 689 689 689 689 1553 681 1678 977 3516 681 674 674 689 674 674 674 689 682 674 674 674 674 674 689 674 681 674 977 689 674 689 689 689 689 674 674 674 674
3449 3449 2544 3449 3449 2544 3449 2544 2544 6009 3449 3449 2544 3449 572 799 89 5014 2495 2544 3449 3449 2544 2544 2544 2544 2544 2544 2544 2544 2544 3449 3449 3449 3449 792 2544 2544 2544 2544 2544 2544 2544 3449 2544 3449 6009 2544
295 295 971 971 971 971 295 971 850 2603 2603 3553 815 79 79 2603 79 8115 2603 2603 2603 79 971 971 971 971 971 971 971 971 971 971 295 79 79 8115 2872 79 7632 6383 79 79 2603 79 8115 2603 79 2603
848 848 848 848 848 848 848 848 902 79 1760 75 846 846 846 846 846 846 848 848 848 848 848 848 848 848 848 848 848 848 848 848 848 846 848 848 848 846 846 846 846 6988 848 846 902 848 848 848
2403 2403 2403 2403 2403 2403 2403 2403 1337 1146 3674 3674 1141 3674 4539 3674 1141 3674 3674 3674 4762 2403 2403 2403 2403 2403 2403 2403 2403 2403 2403 2403 2403 2403 1322 2403 2403 1323 3646 3646 3297 2403 1478 1086 3646 2403 2403 2403
1514 1514 1514 1514 1514 1514 1514 1514 1513 1868 2383 1537 295 498 1513 296 297 498 841 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1514 1545 498 5326 2186 2186 2186 2186 2596 2189 2189 477 299 1545 1514 1514
1407 1407 1407 1407 1407 1407 1407 613 609 1407 1408 2085 2961 2092 1409 1409 2085 2204 2961 613 2899 7096 1407 1407 1407 1407 1407 1407 1407 1407 1407 613 613 1407 1408 2961 1407 2961 2094 2085 2086 1409 2085 608 1407 1407 1407 1407
3120 3120 3120 3120 3120 3120 3120 3120 88 4892 2537 2537 972 2537 4892 2537 2537 2537 4892 2537 2537 2537 644 3120 3120 3120 3120 3120 3120 3120 3120 3120 3121 159 1252 1610 1744 1074 1808 1383 1162 1496 1496 1496 3398 519 6172 3120
207 207 207 207 207 207 207 207 223 207 3345 208 84 84 359 7552 2122 353 208 208 1695 3410 3410 213 207 207 207 207 207 207 207 207 2123 2123 2123 2123 207 2123 2123 1640 2123 207 208 208 2235 132 84 291
101 101 101 101 101 101 101 101 101 101 101 101 1074 80 80 1074 1074 101 1552 6406 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101 101
2195 2195 1956 1956 4291 1956 2195 2195 1956 2195 2195 5262 3413 592 597 596 596 4479 4479 4479 615 2195 1956 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 1956 659 5594 3334 7727 596 596 596 596 597 597 597 2195 608 2195
402 402 402 402 402 402 402 402 402 402 402 402 2163 2163 75 75 364 7054 402 402 402 402 402 402 317 2475 2475 2475 2475 2475 2475 2475 2475 402 402 402 364 75 75 2942 2163 75 402 402 402 402 2475 402
1957 1957 1957 1957 1957 1957 65 1726 641 396 641 641 1957 641 396 2163 1726 364 1726 1957 1957 65 1957 5143 1957 1957 1957 1957 1957 1957 1957 1987 396 641 641 1985 641 641 1726 641 752 641 641 1957 1957 1726 1957 1957
90 90 90 90 90 90 90 90 90 90 408 90 90 90 90 90 90 90 90 90 1456 74 90 90 90 90 90 90 90 90 90 90 90 90 90 199 89 3777 3466 403 346 243 90 90 74 408 90 90
2211 2211 2211 2211 2211 2482 2211 2211 2211 2211 608 1634 1956 5802 5802 613 613 5802 2195 624 8235 2211 2211 2211 2211 2211 2211 2211 2211 624 624 624 624 624 624 1406 1406 1406 1406 1406 1406 1406 624 624 2211 2211 2211 2211
889 889 889 889 894 894 895 895 894 895 894 889 889 3213 1484 2155 7759 1484 2155 1484 889 889 889 889 889 889 889 889 889 895 891 889 2807 1484 2155 2155 4353 2153 1484 894 895 895 894 889 889 889 891 889
1230 1230 1230 1230 1230 1230 1230 1230 1230 407 407 407 724 735 1230 1230 1230 1230 1230 677 1543 677 1376 7293 1029 1230 1230 1230 1230 1230 1230 394 1230 1230 1230 1230 1230 394 724 722 1230 1230 7100 5986 5986 1030 88 1230
89 89 89 89 89 89 89 89 89 200 89 89 89 199 1416 1416 1116 89 89 89 1706 1706 89 89 89 89 89 89 89 89 89 89 2719 2297 2297 2368 1301 1112 1112 888 890 4408 4890 1115 47 200 89 89
403 403 403 403 403 403 403 403 3668 977 4163 403 403 403 977 4163 403 403 403 403 403 403 403 403 403 403 403 403 403 55 313 2244 1487 4085 2244 1487 307 1487 2250 3236 2680 381 313 1952 346 403 403 403
291 291 291 291 291 291 865 291 139 3570 4267 136 136 3343 291 3343 291 3343 3343 3343 3343 3343 3343 291 291 291 291 291 291 291 291 291 291 291 291 291 4656 3343 3343 291 137 4656 3343 291 3343 291 3343 3343
964 964 964 964 964 964 964 964 964 2015 3483 964 964 964 3141 964 964 964 964 2015 964 3407 964 964 964 3407 3141 964 964 964 964 3141 6822 964 964 964 3273 458 1344 2339 485 388 1091 458 964 964 964 964
609 609 2195 2195 2195 2195 2195 2195 2195 2195 608 608 608 473 1284 609 624 609 609 608 1955 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 7027 608 608 780 1562 2909 780 1956 608 609 609 609 608 1956 2195 2195
467 3524 467 467 467 467 467 467 467 3524 467 3524 467 4009 7030 1379 3524 5515 467 3524 467 3524 3524 3524 3524 3524 467 467 3524 3524 467 3524 467 460 792 792 792 792 792 792 792 792 467 1217 3524 467 467 467
372 372 372 372 372 372 410 1479 898 1330 2980 1632 2352 3285 372 372 372 6715 372 383 383 410 410 372 410 372 6715 372 372 372 372 810 791 791 791 791 791 792 792 791 2603 372 410 372 372 372 372 372
2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 4800 4425 4425 2325 2325 4425 2316 4427 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 2325 1629 4136 4136 619 619 2946 2305 2325 1333 1632 19 19 6119 210
1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 88 88 88 5711 1206 1116 1116 88 1206 2468 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1414 1401 7 346 11 11 11 7 7 11 11
3038 1632 1632 3038 3038 3038 1632 210 1706 1706 1706 1706 210 210 210 210 1706 1706 3038 3673 3631 484 3038 1632 3038 3038 3038 6831 3038 3038 1632 1706 1799 1799 1799 6173 1799 1799 1799 1799 3336 2104 3038 3038 1632 1632 3038 3038
2880 2880 2880 2880 2880 2880 2880 61 61 2952 838 286 4798 2881 61 61 287 4260 287 2880 37 2880 2880 2880 2880 2880 2880 2880 2880 2880 2880 61 61 2881 287 287 4260 37 61 2881 37 8163 51 2880 2880 2880 2880 2880
778 778 778 778 778 778 778 778 778 2097 778 1695 778 1121 213 778 778 778 778 778 778 778 778 213 778 778 778 778 778 778 778 99 1735 2128 1696 213 778 778 778 1940 768 768 768 2740 213 778 213 778
2944 2944 2944 2948 4926 2944 2944 1141 2944 1478 4324 1435 1141 1435 1141 1141 2761 2761 2944 2944 1478 2944 2944 2944 2944 2944 2817 2944 2944 2944 2944 2944 2944 2944 2948 2761 1146 1141 1141 1140 3673 2944 1140 3677 2944 2944 2944 2944
1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 3960 3341 3230 3665 3971 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 1148 767 2549 1992 1992 1148 1148 1148 1148 1001 3230 3819 1148 1148 1148 1148
761 761 758 550 550 550 550 550 550 550 550 550 550 1506 297 4688 300 758 758 300 1506 550 550 550 550 550 550 550 550 550 550 550 761 761 758 761 761 761 761 761 761 761 550 550 549 550 550 550
2322 2322 2322 2322 2322 2322 2330 2330 2330 2310 2330 2330 2330 2330 2330 2331 2330 2330 2330 2330 2330 2322 2322 2322 2322 2322 2322 2322 2322 2322 2336 2330 2331 2330 2330 2330 2330 2330 2331 2330 2329 2330 2331 2310 2322 2322 2322 2322
715 715 715 715 715 715 715 715 715 140 140 140 140 140 140 140 140 140 717 1369 6289 7642 715 715 715 715 715 715 715 715 715 715 715 715 140 140 140 92 140 717 715 715 715 492 715 7642 422 715
967 967 967 967 967 967 967 967 967 7244 967 967 967 1157 458 967 967 1352 1157 1353 967 967 967 967 967 967 967 967 967 967 967 967 967 967 3067 967 565 967 967 967 1352 967 967 3067 967 458 1157 967
50 50 50 50 50 67 880 50 5208 382 382 382 880 382 382 382 2003 1958 297 3046 382 382 3 3 50 50 50 50 50 50 50 50 880 50 50 50 3 184 1320 1783 1549 434 407 50 3 67 50 50
1068 519 519 519 519 519 519 519 519 519 1495 1495 1495 520 923 520 1495 1495 3900 1495 3900 1496 519 519 519 519 519 519 519 519 519 519 519 1119 1495 1495 1495 1495 1495 1495 1495 1495 1495 923 4842 519 519 519
1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 7469 437 2135 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1951 1807 2311 2957 2321 2321 1629 2159 1951 183 2056
1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 3663 4979 159 592 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 3170 1597 1597 1597 1597 1597 85 874 663
2763 2763 2763 2763 2763 1958 2763 2763 2186 2189 2189 1513 1973 5951 2693 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 1958 1958 2763 2763 3591 4076 2788 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763 2763
778 2235 1069 778 778 778 778 778 778 1069 778 778 778 5304 5304 2097 778 778 778 778 778 778 778 778 778 778 6939 1069 6939 778 778 1069 1069 653 778 5377 432 944 944 945 945 945 945 945 945 592 778 778
1977 1977 1977 1977 1977 1977 1977 1977 2352 1093 1093 957 1093 1093 1093 1093 1093 1067 2649 1620 1977 1977 1620 1977 641 1620 1620 1620 1620 1620 1620 1977 2352 957 957 1093 1093 1093 1093 6945 808 1620 1620 1977 1977 1977 1620 1620
624 624 624 624 1406 1406 1406 624 1406 624 624 1406 624 624 1406 1406 2486 624 624 624 624 1406 2486 1406 624 1406 1406 1406 624 1406 1406 1406 1406 2486 1406 1406 1406 1003 957 957 1004 298 1668 1668 1668 6732 1418 3527
5240 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 3355 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 1267 3355 1982 1268 1267 1267 1267 1267 1621 6635 1267 1267 1267
2169 668 668 668 668 668 2993 1890 1956 314 314 314 758 758 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 1955 314 314 314 699 314 314 314 314 314 314 314 314 314 314
80 80 80 80 80 80 80 80 358 865 6973 7158 80 358 1723 358 358 80 140 80 80 140 80 140 80 80 140 140 140 140 92 5966 5966 5966 1764 80 80 5966 80 80 358 358 358 92 80 1125 140 140
2779 2779 2779 2779 2779 2779 2779 2779 2779 2779 1980 2779 1980 859 1065 1065 1979 859 859 2779 1979 1979 2779 2779 2779 2779 2779 2779 2779 2779 2779 2779 859 859 859 3192 3191 3191 3190 4713 3591 2779 2779 859 1979 2779 1979 3185
3445 3445 3445 3445 3445 3445 3445 3317 3445 3445 6084 3445 3445 3445 3445 3445 3445 3445 3317 3445 3824 3445 3317 3445 3445 3445 3445 3445 3445 3317 3445 3445 3445 3445 3445 3445 3445 3445 113 873 3033 1827 84 3445 3317 3317 3445 3445
2131 2131 2131 2131 2131 2131 2131 2131 74 403 403 403 403 403 403 395 243 1229 1229 172 172 1229 172 172 172 172 172 172 172 172 172 1229 975 403 403 403 403 403 395 3599 172 1229 1229 1229 1229 1229 1229 1229
4219 4219 4219 4219 4219 4219 4219 4219 295 1992 388 1537 769 4219 4219 4219 3665 1537 4219 769 769 4219 4219 1537 1537 1537 1537 1537 1537 3042 4219 4219 300 3591 3191 3191 3191 3191 300 4219 4219 4219 769 1537 4219 4219 4219 4219
2421 1063 1063 1063 1063 1063 1063 1063 1063 2650 2650 2737 2421 6679 1063 623 5056 760 762 760 2650 2650 2421 1063 5056 1063 500 1063 8546 500 1063 1063 500 2650 1063 760 760 623 2421 1410 2421 2421 2421 500 1063 760 500 1063
2249 2249 2249 2249 2249 2249 2249 2478 2243 2243 2243 2249 2243 4631 4631 4631 8072 4633 2249 2243 2249 2249 2243 2243 2243 2243 2243 2243 2243 2243 2243 3237 2252 2243 2243 2243 2243 2243 2243 2243 2243 2243 2243 2249 2243 2249 2243 2243
2309 2309 2309 2309 2309 2309 2309 2309 2308 2309 2309 1146 5737 1697 5425 1146 2817 1501 1440 3940 3940 3940 3940 2369 2369 2309 2309 2309 2309 2309 2309 2309 2309 2309 2309 2369 2369 2309 1087 1499 5616 2369 2369 2369 2308 2309 5780 2369
1620 1620 1620 1620 6415 1632 1632 1620 484 1620 1620 1620 1620 1620 1620 1632 1620 1620 1620 1620 1620 1632 1632 1620 1620 1620 1620 1620 1620 1620 1620 1632 1632 3038 6831 1987 1620 1632 1620 1620 1620 484 1632 1632 1632 1632 1620 1620
172 173 173 173 173 173 173 173 173 172 183 2056 559 5572 4451 557 1446 173 173 173 173 173 173 173 173 173 173 173 173 173 173 173 173 173 553 553 173 553 553 553 553 173 73 173 173 173 173 173
210 210 210 210 210 210 216 1694 2097 1694 1695 1695 1694 1695 1694 1694 215 2536 216 210 210 216 210 210 210 210 210 210 210 210 216 215 1695 1694 1695 1695 1694 1695 1695 1695 1695 1695 1694 209 210 210 210 210
17 203 345 203 2229 203 345 2149 203 17 34 203 203 203 203 203 203 203 203 2229 2229 2149 345 2149 203 2149 203 2149 2149 2149 1762 203 203 345 203 203 203 203 203 203 203 345 203 203 203 203 203 203
2197 2197 2197 2197 2197 2197 2197 2197 2203 772 3068 2203 2203 2197 1348 3068 3068 2197 1348 551 6601 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 3068 3068 1348 3068 2203 3965 3068 551 1348 1348 2203 2203 2200 2197 2197 2197 2197
502 502 502 502 502 502 502 502 502 3090 5666 502 502 502 502 502 502 502 387 502 502 1981 1996 502 502 502 502 502 502 502 502 502 502 859 860 5666 502 387 502 2047 502 387 502 502 502 502 502 502
1122 1122 1122 1122 1122 1122 1122 1122 1501 1501 2948 1501 1501 2329 2329 1501 2948 2817 1501 1435 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1458 1122 1501 1501 1477 1435 1435 1501 1501 1501 1501 1501 1501 1477 672 1122 1122 1122
1217 1217 1217 1217 1217 1217 1217 1217 8367 1216 7003 1217 2847 2847 2847 1217 2847 1217 1217 2847 1217 1213 1217 1217 1217 1217 1217 1213 1217 1213 1217 1217 2847 1217 2847 1217 1217 708 1594 1525 1217 1217 1217 2847 1561 2344 325 1217
1272 1272 1272 1272 1272 1272 1272 1271 696 696 3663 2901 696 696 696 696 696 696 1462 696 5273 1272 1271 1271 1272 1271 1273 1271 1271 1271 1272 1272 4145 696 696 2901 2821 696 696 696 2213 696 696 696 1272 7090 1272 1272
456 456 456 456 456 456 456 456 456 1659 1659 411 452 385 391 456 456 456 456 1659 456 456 456 1659 456 456 456 456 456 456 1659 844 1659 1659 456 456 1659 456 456 456 456 456 456 411 1659 456 1659 1659
2826 2907 2907 2907 2911 2911 2911 7824 2907 2907 2907 2826 2907 2907 2826 2826 2907 2826 2907 2826 2826 2826 2826 2907 2826 2907 2907 2907 2907 2907 5024 622 1089 3187 767 5139 5139 868 2907 2907 2907 2907 2907 2826 2826 2907 2907 2907
378 378 378 378 378 378 378 378 808 820 1632 1975 1632 1632 1632 378 6908 378 808 817 807 378 391 391 391 378 378 378 378 378 378 807 817 378 808 1555 783 808 6688 6688 6688 6688 391 391 391 378 378 378
2779 2779 2779 2779 2779 2779 2779 2779 2779 1979 6999 3190 5857 3190 503 3191 3191 3190 3190 3190 7326 1264 860 860 2779 2779 2779 2779 2779 2779 860 2779 860 1996 2317 2317 2317 2317 2317 2317 2317 2317 2779 2779 2779 2779 2779 3372
2160 2160 2160 2160 2160 2160 2160 2160 2160 2498 2154 2154 2154 2144 2160 2160 2154 2154 2160 2160 2160 2160 2160 2160 2160 2160 2160 2160 2160 2160 2160 2160 2295 2014 2160 2160 2160 2160 2160 2160 2295 3101 2160 2160 2160 2160 2160 2160
608 7028 609 609 609 609 609 609 609 609 637 4668 1705 1405 1003 1634 962 2646 2923 2015 728 647 552 1565 609 609 609 609 609 609 609 609 609 609 608 608 159 2552 1151 2544 1352 7313 4141 2544 3449 2453 2184 620
247 247 247 247 247 247 247 247 247 1440 1440 2475 317 977 9 1436 1440 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 1440 38 2573 2573 2269 161 714 90 2964 247 247 247 247 247 247
2201 2201 2201 2201 2166 2201 2201 2201 2166 2166 2166 2166 2166 2166 2166 2166 2166 962 941 608 941 941 941 941 941 941 941 941 941 941 941 941 941 941 941 941 782 4370 4370 4370 769 941 941 941 941 941 941 941
524 524 524 524 524 524 524 524 402 78 372 7009 524 524 524 524 524 524 3140 2573 2741 522 524 524 524 524 524 524 524 524 524 524 372 455 455 455 488 488 488 524 524 524 524 372 3925 402 3894 3925
136 136 865 865 865 865 865 865 865 5640 679 494 136 136 5640 5640 5640 5640 5640 5640 5640 5640 7225 7411 136 136 136 136 136 136 136 136 5640 5640 5640 5640 5640 5640 679 1028 5640 5640 5640 5640 5640 5640 136 136
381 381 381 370 381 381 1897 313 745 745 745 2165 1889 1887 1887 1887 1887 313 313 370 313 2168 313 313 370 313 313 370 313 313 370 745 745 3640 745 745 745 745 3640 745 745 745 745 313 370 313 313 313
513 513 513 513 513 513 513 513 3278 967 967 569 569 569 902 4314 967 967 967 967 513 513 513 1713 1713 1713 1713 3553 513 1713 513 1713 513 967 967 4314 839 513 513 967 967 967 3678 839 569 569 569 569
717 520 1495 520 520 520 520 520 1495 1495 1495 1119 1495 3125 2178 717 717 717 717 717 717 717 519 3900 1495 520 520 520 520 520 520 520 520 1495 1495 7 4548 4546 4546 1803 113 1162 1495 520 1495 1495 1495 1495
3686 3686 3686 3686 3686 3686 3344 3344 3344 2573 3344 3344 3686 3344 3344 2741 2739 3686 3686 3686 3686 3686 3686 3686 3686 3686 3686 3686 3686 3686 3344 3140 3344 2739 2741 2741 3686 3344 2741 3686 3686 3686 3344 3686 3686 3686 3686 3686
3214 3214 3214 3214 3214 3214 3214 3214 3214 2381 1726 3046 1760 3046 3214 3214 3214 1726 3046 1435 247 1435 4322 4322 247 4322 4430 4430 4430 4322 4430 38 764 3214 3214 3214 3214 3214 3214 3214 3214 3214 3214 4430 4322 1435 4322 4322
884 764 764 764 764 764 764 1088 884 1088 3038 6062 884 884 764 3544 8255 8255 8255 884 884 764 884 764 764 764 764 764 764 764 764 764 8255 764 764 764 884 764 764 764 764 3038 764 1088 764 884 764 764
1122 1122 7526 1122 1122 2308 2308 2308 1447 2369 2369 2308 672 2406 2308 2308 2406 672 2308 2308 2308 2308 1087 2309 1087 2308 2309 2309 2309 2309 2309 1435 2406 2308 2308 1122 672 2406 672 2308 672 1442 2308 2308 2308 2308 2308 1087
1635 1635 1635 1635 1635 1635 1635 1635 1635 1635 1635 1635 297 297 1663 299 1004 299 300 1635 1635 1635 1635 1635 760 1635 760 760 760 760 760 2427 760 1635 760 1635 297 315 1635 1635 1635 1635 1635 702 2427 1635 1635 1635
1460 1460 1460 1460 1460 1460 1460 1460 1460 1460 3499 767 3789 3789 3789 6688 768 1471 3361 3361 3068 1460 1460 1460 1460 1460 1460 1460 1460 1460 1460 1460 1460 3143 592 5174 6925 2383 2383 3538 1147 1147 1147 1147 5653 1460 1460 1460
2403 1322 1322 1322 1322 1322 1322 1322 1335 4945 1335 1335 1335 1322 1335 2334 2334 2333 2333 1335 2334 2334 2334 2334 3205 1322 1322 1322 1322 1322 1322 1322 1322 1335 1335 1335 1335 1335 2370 2417 1335 1335 2333 2334 2334 2334 2334 2334
1089 1089 1089 1089 1089 1089 1089 1089 453 378 390 390 378 390 390 390 390 390 1089 2547 1089 1089 1089 1089 1089 1089 1089 1089 1089 1089 3187 1649 1649 3283 3283 3283 1268 1989 1989 1989 1989 1989 1649 386 1089 2547 1089 1089
390 390 390 390 390 390 390 390 390 390 390 390 390 390 297 455 478 390 390 390 390 390 390 390 390 390 390 390 390 390 390 390 390 641 315 315 315 402 479 3277 390 390 390 390 390 390 390 390
183 183 183 183 183 183 183 183 178 178 183 178 183 4764 178 178 178 178 183 178 178 178 183 575 183 183 183 183 183 183 183 183 4764 178 1308 558 4775 559 559 554 3156 178 178 178 178 178 178 183
175 413 175 175 175 175 175 1869 413 413 413 2703 105 2126 4285 184 1727 413 413 413 413 413 413 413 129 1869 1869 413 413 413 175 413 1869 413 413 413 1869 175 413 413 413 1869 1869 175 1869 413 413 413
1116 1116 1116 1116 1116 1116 1116 1116 1116 7667 1420 449 449 449 869 864 864 5631 449 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1420 1416 449 1416 1116 1116 1116 3447 519 8059 1116 1116 1116 1116
2764 2764 2764 3631 3631 3631 2764 3631 3672 1626 1328 3044 764 764 3631 3631 3631 3631 3631 2764 2764 2764 2764 2764 2764 3631 1267 1267 3631 3631 2764 2764 764 2764 764 885 2764 2764 3631 2764 2764 2764 3631 2764 3631 2764 2764 2764
199 199 199 199 199 199 199 199 199 199 3825 3825 199 199 199 199 199 3825 1706 199 3825 199 199 199 199 199 199 199 199 199 199 3825 61 1975 1088 1014 1014 1014 1014 1014 1014 1014 1014 1014 3825 199 199 199
1644 1644 1644 1644 1644 1644 5575 596 111 1854 3220 8452 6916 6916 1855 82 1471 6990 1644 1471 1471 1644 1471 1644 1644 1644 1644 1644 1644 1644 1644 5132 1605 1613 1613 1613 1605 1605 3135 267 1644 1471 1471 1644 1471 1471 1471 1471
1055 8 8 1055 1055 5 8 5 1055 1055 1055 5367 55 1055 5 1440 5 8 71 8 5 5 1055 8 1055 8 8 8 1055 1055 8 5 5 8 46 8 1055 5 1055 8 5 5 5 8 4162 5 8 8
2741 2741 2741 2741 2739 2739 2741 2741 2740 2740 2740 2741 2745 2740 2740 863 2741 2741 2741 2739 2740 2741 2741 2743 2741 2741 2741 2741 2739 2739 2740 2741 2740 2741 2740 3947 3947 2741 2740 863 863 863 2741 2745 863 585 2741 2741
2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 2244 4534 2244 5199 5199 2244 2251 3280 3280 3280 5804 5168 3280 3280 3280 3280
2085 2085 2085 2085 2085 2085 2085 2085 2085 2204 2204 743 743 743 743 2204 743 743 743 2085 2085 2085 2085 1409 2094 2085 2085 2085 2094 1409 2085 2085 2085 1469 2419 2431 743 2085 762 2419 2419 762 2085 3102 2085 2085 2085 2085
2085 2204 2204 2085 2204 2085 2204 2085 2085 2085 2085 2085 699 610 610 610 610 610 3102 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 2085 4732 2085 2085 2085 7976 610 610 610 610 1890 2085 610 610 610 610 610
2317 2317 2317 2317 2317 2317 2317 841 1490 941 2016 3484 1399 1490 75 3976 1537 768 608 841 944 2211 296 1974 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317 2317
383 383 383 383 383 383 383 383 383 383 383 383 383 317 1562 4986 4986 4986 7256 2015 2015 2015 2735 383 383 383 383 383 383 383 383 317 383 383 383 383 372 383 383 383 383 397 383 383 383 383 383 383
5057 5057 5057 5057 5057 5057 5057 3196 5057 2188 75 3447 1378 298 4326 2188 3196 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 5057 3196 6563 5917 6563 5057 5057 5057 5057 5057
768 2363 2363 2363 2363 2363 2363 2363 2363 768 768 2363 768 2363 2363 3247 768 2363 2363 768 768 768 2363 768 2363 2363 2363 2363 2363 2363 2363 2363 743 1409 2085 609 2196 2363 768 2363 2363 2363 2363 1555 1555 768 768 7164
2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 2015 945 2015 2015 779 2015 2015 779 2015 1399 1399 1399 1399 1399 1399 1399 1399 1399 1399 1399 1399 7936 1398 779 5716 779 779 946 5309 779 5398 945 4407 1399 1399 1399 1399 1399
1416 1414 1414 1414 1416 1414 1416 1414 441 119 4992 1922 2063 2928 104 799 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 1414 774 774 1414 1414 972
2585 2585 2585 2585 2585 2585 2585 2466 2838 2764 3672 2764 3631 3631 3631 3631 3631 2764 2764 1726 3046 3046 2665 2585 2585 2585 2585 2585 2585 2585 2585 2466 2838 2764 2761 3631 3631 3631 3631 2764 3631 2764 3631 2764 6377 6624 1267 2585
2690 3038 1984 1632 1984 3038 3038 1632 409 641 3895 945 1987 1632 1632 1632 1632 1632 1632 3038 3038 641 1632 1632 1632 1632 1632 1632 1632 3038 1632 1632 1632 1726 4043 5364 3306 3306 3306 3306 3306 3306 3410 3306 3897 1632 1632 1632
1975 1975 1267 1267 1267 1267 1267 1269 1269 1269 1140 1140 2761 3673 3673 1234 1234 1435 1234 1266 1975 1975 1975 1975 1267 1267 1267 1267 1267 1267 1975 1975 1267 1267 1267 1267 1267 1975 1993 1993 1993 1993 2001 1975 1975 1267 1267 1088
1123 4351 4630 4630 4565 4565 3055 3055 3055 3055 4627 1123 4565 1123 3055 4627 1123 4627 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 4630 4224 4224 4627 4627 4627 4627 4224 1123 4627 4627 4224 4627 1123 1123 4351 4351 1124 1123
902 902 902 902 902 902 902 902 849 846 3482 902 1282 902 902 2441 902 1155 902 1282 902 902 902 902 902 902 902 902 902 456 1331 3007 1407 311 4856 5168 2469 2469 5215 376 744 658 1331 1089 839 902 902 902
778 778 778 778 778 778 778 213 778 2235 778 2099 2235 213 2235 2235 2235 213 778 2235 2235 213 778 2235 778 778 778 778 778 778 778 2235 778 274 1259 1256 584 1259 581 584 584 584 584 279 321 213 778 2235
3407 2013 2013 2013 2013 2013 2013 2013 2013 3407 3407 768 2015 3407 2013 3407 780 4219 2013 3407 768 3407 768 2013 2013 2013 2013 2013 2013 2013 2013 2013 2013 2013 2013 1962 23 514 1018 458 458 6799 1155 846 458 458 4695 3407
2482 609 609 609 2482 609 1955 1955 1955 1955 2486 1955 1955 1955 1955 1955 1955 609 609 637 609 608 609 609 609 609 609 609 609 608 1636 473 1883 1634 2516 1634 1634 609 609 609 609 609 1956 609 609 609 609 609
1001 65 65 65 65 65 65 65 60 60 65 65 65 10 60 2714 2714 2714 2714 2714 2714 60 60 60 60 65 65 65 2714 2714 2714 65 65 2714 60 8438 2714 1856 779 779 848 4 4 65 65 60 60 65
1387 1387 1387 1387 1387 1387 1387 1387 1387 289 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 1387 182 4991 7910 111 1874 182 8262 2356 1387 1387 1387 1387 2647 1387 1387 1387 1387
